tool_id,tool_title,protocol_title,protocol_category,search_query,rank,pmid,paper_title,authors,journal,year,pubmed_url
f84dd24e-4775-40c0-a53c-dc4ce2f62e13,Body Posture Optimization,Workspace Focus Optimization,focus,Body Posture Optimization cognitive performance,2,36631521,Lifespan changes in postural control.,"Van Humbeeck N, Kliegl R, Krampe RT",Scientific reports,2023,https://pubmed.ncbi.nlm.nih.gov/36631521/
f84dd24e-4775-40c0-a53c-dc4ce2f62e13,Body Posture Optimization,Workspace Focus Optimization,focus,Body Posture Optimization cognitive performance,3,36634088,Short-term effects of side-alternating Whole-Body Vibration on cognitive function of young adults.,"Arenales Arauz YL, van der Zee EA, Kamsma YPT et al.",PloS one,2023,https://pubmed.ncbi.nlm.nih.gov/36634088/
8cb3c8d9-f7f2-4890-ac79-83d30e92783b,Embrace Learning Errors,Error-Based Learning Acceleration Protocol,motivation,Embrace Learning Errors motivation,1,39405415,A change of mind: Error motivation is shaped by error perceptions in different learning environments.,"Dyre Rasmussen L, Grierson L, Morcke AM et al.",Medical teacher,2025,https://pubmed.ncbi.nlm.nih.gov/39405415/
8cb3c8d9-f7f2-4890-ac79-83d30e92783b,Embrace Learning Errors,Error-Based Learning Acceleration Protocol,motivation,Embrace Learning Errors motivation,2,34426538,Embracing excellence in healthcare: the role of positive feedback.,Plunkett A,Archives of disease in childhood. Education and practice edition,2022,https://pubmed.ncbi.nlm.nih.gov/34426538/
4cbf6093-104e-40ab-9dbf-331f822e69f8,Incremental Learning Blocks,Error-Based Learning Acceleration Protocol,motivation,Incremental Learning Blocks motivation,1,12396572,Many-layered learning.,"Utgoff PE, Stracuzzi DJ",Neural computation,2002,https://pubmed.ncbi.nlm.nih.gov/12396572/
4cbf6093-104e-40ab-9dbf-331f822e69f8,Incremental Learning Blocks,Error-Based Learning Acceleration Protocol,motivation,Incremental Learning Blocks motivation,2,30415630,Social Rewards: From Basic Social Building Blocks to Complex Social Behavior.,"Tamir DI, Hughes BL",Perspectives on psychological science : a journal of the Association for Psychological Science,2018,https://pubmed.ncbi.nlm.nih.gov/30415630/
4cbf6093-104e-40ab-9dbf-331f822e69f8,Incremental Learning Blocks,Error-Based Learning Acceleration Protocol,motivation,Incremental Learning Blocks motivation,3,11485835,Differential effects of two NMDA receptor antagonists on cognitive-behavioral development in nonhuman primates I.,"Popke EJ, Allen RR, Pearson EC et al.",Neurotoxicology and teratology,2001,https://pubmed.ncbi.nlm.nih.gov/11485835/
323798e9-ddd7-4dd0-ac11-91b79813a13e,Evening Light Management,Sleep Foundation for Focus,sleep,Evening Light Management sleep,1,35298459,"Recommendations for daytime, evening, and nighttime indoor light exposure to best support physiology, sleep, and wakefulness in healthy adults.","Brown TM, Brainard GC, Cajochen C et al.",PLoS biology,2022,https://pubmed.ncbi.nlm.nih.gov/35298459/
323798e9-ddd7-4dd0-ac11-91b79813a13e,Evening Light Management,Sleep Foundation for Focus,sleep,Evening Light Management sleep,2,34396981,Human circadian variations.,"Gentry NW, Ashbrook LH, Fu YH et al.",The Journal of clinical investigation,2021,https://pubmed.ncbi.nlm.nih.gov/34396981/
323798e9-ddd7-4dd0-ac11-91b79813a13e,Evening Light Management,Sleep Foundation for Focus,sleep,Evening Light Management sleep,3,37002704,Light therapy in insomnia disorder: A systematic review and meta-analysis.,"Chambe J, Reynaud E, Maruani J et al.",Journal of sleep research,2023,https://pubmed.ncbi.nlm.nih.gov/37002704/
5ff53d38-617f-49f4-911c-03b93ae0510b,Magnesium Supplementation,Sleep Foundation for Focus,sleep,Magnesium Supplementation sleep,1,35184264,The Role of Magnesium in Sleep Health: a Systematic Review of Available Literature.,"Arab A, Rafie N, Amani R et al.",Biological trace element research,2023,https://pubmed.ncbi.nlm.nih.gov/35184264/
5ff53d38-617f-49f4-911c-03b93ae0510b,Magnesium Supplementation,Sleep Foundation for Focus,sleep,Magnesium Supplementation sleep,2,33865376,Oral magnesium supplementation for insomnia in older adults: a Systematic Review & Meta-Analysis.,"Mah J, Pitre T",BMC complementary medicine and therapies,2021,https://pubmed.ncbi.nlm.nih.gov/33865376/
5ff53d38-617f-49f4-911c-03b93ae0510b,Magnesium Supplementation,Sleep Foundation for Focus,sleep,Magnesium Supplementation sleep,3,39252819,Magnesium-L-threonate improves sleep quality and daytime functioning in adults with self-reported sleep problems: A randomized controlled trial.,"Hausenblas HA, Lynch T, Hooper S et al.",Sleep medicine: X,2024,https://pubmed.ncbi.nlm.nih.gov/39252819/
18de3fe9-8ed9-4604-b6e1-f191171b17a9,L-Theanine for Relaxation,Control Aggression & Improve Mood,mental-health,L-Theanine for Relaxation mental-health,1,18296328,"L-theanine, a natural constituent in tea, and its effect on mental state.","Nobre AC, Rao A, Owen GN",Asia Pacific journal of clinical nutrition,2008,https://pubmed.ncbi.nlm.nih.gov/18296328/
18de3fe9-8ed9-4604-b6e1-f191171b17a9,L-Theanine for Relaxation,Control Aggression & Improve Mood,mental-health,L-Theanine for Relaxation mental-health,2,30474152,L-theanine ameliorate depressive-like behavior in a chronic unpredictable mild stress rat model via modulating the monoamine levels in limbic-cortical-striatal-pallidal-thalamic-circuit related brain regions.,"Shen M, Yang Y, Wu Y et al.",Phytotherapy research : PTR,2019,https://pubmed.ncbi.nlm.nih.gov/30474152/
18de3fe9-8ed9-4604-b6e1-f191171b17a9,L-Theanine for Relaxation,Control Aggression & Improve Mood,mental-health,L-Theanine for Relaxation mental-health,3,34562208,"A Randomized, Triple-Blind, Placebo-Controlled, Crossover Study to Investigate the Efficacy of a Single Dose of AlphaWave(®) L-Theanine on Stress in a Healthy Adult Population.","Evans M, McDonald AC, Xiong L et al.",Neurology and therapy,2021,https://pubmed.ncbi.nlm.nih.gov/34562208/
67540039-26cd-4b0e-ae4f-b89cbae4ed95,Manage Caffeine Timing,Control Aggression & Improve Mood,mental-health,Manage Caffeine Timing mental-health,1,37221858,International society of sports nutrition position stand: nutritional concerns of the female athlete.,"Sims ST, Kerksick CM, Smith-Ryan AE et al.",Journal of the International Society of Sports Nutrition,2023,https://pubmed.ncbi.nlm.nih.gov/37221858/
67540039-26cd-4b0e-ae4f-b89cbae4ed95,Manage Caffeine Timing,Control Aggression & Improve Mood,mental-health,Manage Caffeine Timing mental-health,2,41092927,"Global age-sex-specific all-cause mortality and life expectancy estimates for 204 countries and territories and 660 subnational locations, 1950-2023: a demographic analysis for the Global Burden of Disease Study 2023.",GBD 2023 Demographics Collaborators,"Lancet (London, England)",2025,https://pubmed.ncbi.nlm.nih.gov/41092927/
67540039-26cd-4b0e-ae4f-b89cbae4ed95,Manage Caffeine Timing,Control Aggression & Improve Mood,mental-health,Manage Caffeine Timing mental-health,3,41092928,"Global burden of 292 causes of death in 204 countries and territories and 660 subnational locations, 1990-2023: a systematic analysis for the Global Burden of Disease Study 2023.",GBD 2023 Causes of Death Collaborators,"Lancet (London, England)",2025,https://pubmed.ncbi.nlm.nih.gov/41092928/
10b7a966-aa7d-4c75-ace5-44af73e8e4e7,Avoid Alcohol During Stress,Control Aggression & Improve Mood,mental-health,Avoid Alcohol During Stress mental-health,1,27409075,"Proceedings of the 3rd IPLeiria's International Health Congress : Leiria, Portugal. 6-7 May 2016.","Tomás CC, Oliveira E, Sousa D et al.",BMC health services research,2016,https://pubmed.ncbi.nlm.nih.gov/27409075/
10b7a966-aa7d-4c75-ace5-44af73e8e4e7,Avoid Alcohol During Stress,Control Aggression & Improve Mood,mental-health,Avoid Alcohol During Stress mental-health,2,20301294,ATP1A3-Related Disorder.,"Adam MP, Bick S, Mirzaa GM et al.",Unknown,1993,https://pubmed.ncbi.nlm.nih.gov/20301294/
10b7a966-aa7d-4c75-ace5-44af73e8e4e7,Avoid Alcohol During Stress,Control Aggression & Improve Mood,mental-health,Avoid Alcohol During Stress mental-health,3,34987119,Alcohol Consumption and Depression Among University Students and Their Perception of Alcohol Use.,"Chow MSC, Poon SHL, Lui KL et al.",East Asian archives of psychiatry : official journal of the Hong Kong College of Psychiatrists = Dong Ya jing shen ke xue zhi : Xianggang jing shen ke yi xue yuan qi kan,2021,https://pubmed.ncbi.nlm.nih.gov/34987119/
47915f3f-ba78-48a1-89d9-9fa4edaf7fa5,Morning Sunlight Exposure,Control Aggression & Improve Mood,mental-health,Morning Sunlight Exposure mental-health,1,19823006,An integrated effect of protein intake at breakfast and morning exposure to sunlight on the circadian typology in Japanese infants aged 2-6 years.,"Nakade M, Takeuchi H, Taniwaki N et al.",Journal of physiological anthropology,2009,https://pubmed.ncbi.nlm.nih.gov/19823006/
47915f3f-ba78-48a1-89d9-9fa4edaf7fa5,Morning Sunlight Exposure,Control Aggression & Improve Mood,mental-health,Morning Sunlight Exposure mental-health,2,30425462,Effect of sun exposure on cognitive function among elderly individuals in Northeast China.,"Gao Q, Luan D, Wang X et al.",Clinical interventions in aging,2018,https://pubmed.ncbi.nlm.nih.gov/30425462/
47915f3f-ba78-48a1-89d9-9fa4edaf7fa5,Morning Sunlight Exposure,Control Aggression & Improve Mood,mental-health,Morning Sunlight Exposure mental-health,3,41761836,Smart Lighting and Mindfulness Interventions: Pathways to Better Health and Learning in High School Education.,"Yang YC, Wang JS, Karan M et al.",Journal of sleep research,2026,https://pubmed.ncbi.nlm.nih.gov/41761836/
9f5afa54-98d4-485e-9f5c-1882bf2fb39e,Red Light Device Usage,Red Light Therapy Protocol,light,Red Light Device Usage light,1,40619127,Evaluation of Short-Term Color Vision Perception Changes After Using a Repeated Low-Level Red-Light Therapy Myopia Management Device.,"Batool B, Davey C, Dahlmann-Noor A et al.",Current eye research,2025,https://pubmed.ncbi.nlm.nih.gov/40619127/
9f5afa54-98d4-485e-9f5c-1882bf2fb39e,Red Light Device Usage,Red Light Therapy Protocol,light,Red Light Device Usage light,2,11143354,Eye tracker.,"Pruehsner W, Enderle JD",Biomedical sciences instrumentation,1999,https://pubmed.ncbi.nlm.nih.gov/11143354/
9f5afa54-98d4-485e-9f5c-1882bf2fb39e,Red Light Device Usage,Red Light Therapy Protocol,light,Red Light Device Usage light,3,24615672,Optical clearing at cellular level.,"Kinnunen M, Bykov AV, Tuorila J et al.",Journal of biomedical optics,2014,https://pubmed.ncbi.nlm.nih.gov/24615672/
3e675a7d-e48e-4a07-b2f0-731abdf9e47e,Consistent Early Bedtime,Increase Deep Sleep (SWS),sleep,Consistent Early Bedtime sleep,1,25193149,Screen time and sleep among school-aged children and adolescents: a systematic literature review.,"Hale L, Guan S",Sleep medicine reviews,2015,https://pubmed.ncbi.nlm.nih.gov/25193149/
3e675a7d-e48e-4a07-b2f0-731abdf9e47e,Consistent Early Bedtime,Increase Deep Sleep (SWS),sleep,Consistent Early Bedtime sleep,2,20113918,Sleep patterns and predictors of disturbed sleep in a large population of college students.,"Lund HG, Reider BD, Whiting AB et al.",The Journal of adolescent health : official publication of the Society for Adolescent Medicine,2010,https://pubmed.ncbi.nlm.nih.gov/20113918/
3e675a7d-e48e-4a07-b2f0-731abdf9e47e,Consistent Early Bedtime,Increase Deep Sleep (SWS),sleep,Consistent Early Bedtime sleep,3,32564032,Sleep and Early Brain Development.,Jiang F,Annals of nutrition & metabolism,2019,https://pubmed.ncbi.nlm.nih.gov/32564032/
0cbeca9d-6b98-402c-a3f8-26eb1b7c2ab1,Magnesium for Deep Sleep,Increase Deep Sleep (SWS),sleep,Magnesium for Deep Sleep sleep,1,39252819,Magnesium-L-threonate improves sleep quality and daytime functioning in adults with self-reported sleep problems: A randomized controlled trial.,"Hausenblas HA, Lynch T, Hooper S et al.",Sleep medicine: X,2024,https://pubmed.ncbi.nlm.nih.gov/39252819/
0cbeca9d-6b98-402c-a3f8-26eb1b7c2ab1,Magnesium for Deep Sleep,Increase Deep Sleep (SWS),sleep,Magnesium for Deep Sleep sleep,2,29677539,Fibromyalgia and nutrition: Therapeutic possibilities?,"Bjørklund G, Dadar M, Chirumbolo S et al.",Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,2018,https://pubmed.ncbi.nlm.nih.gov/29677539/
0cbeca9d-6b98-402c-a3f8-26eb1b7c2ab1,Magnesium for Deep Sleep,Increase Deep Sleep (SWS),sleep,Magnesium for Deep Sleep sleep,3,11777170,Magnesium involvement in sleep: genetic and nutritional models.,"Chollet D, Franken P, Raffin Y et al.",Behavior genetics,2001,https://pubmed.ncbi.nlm.nih.gov/11777170/
5c350702-9ad9-439b-b1ee-39a26f365e97,Temperature Drop Protocol,Increase Deep Sleep (SWS),sleep,Temperature Drop Protocol sleep,1,37398966,A post-exercise infrared sauna session improves recovery of neuromuscular performance and muscle soreness after resistance exercise training.,"Ahokas EK, Ihalainen JK, Hanstock HG et al.",Biology of sport,2023,https://pubmed.ncbi.nlm.nih.gov/37398966/
5c350702-9ad9-439b-b1ee-39a26f365e97,Temperature Drop Protocol,Increase Deep Sleep (SWS),sleep,Temperature Drop Protocol sleep,2,26464977,A Path to Sleep Is through the Eye.,Morin LP,eNeuro,2015,https://pubmed.ncbi.nlm.nih.gov/26464977/
5c350702-9ad9-439b-b1ee-39a26f365e97,Temperature Drop Protocol,Increase Deep Sleep (SWS),sleep,Temperature Drop Protocol sleep,3,39533752,The effectiveness of cryostimulation exposure on sleep and recovery in male athletes: Timing considerations.,"Arc-Chagnaud C, Dugué B, Bouzigon R et al.",European journal of sport science,2024,https://pubmed.ncbi.nlm.nih.gov/39533752/
9514f166-5e21-436b-a0c2-07b939f682a1,Visual Target Concentration,Visual Focus Protocol for Enhanced Concentration,focus,Visual Target Concentration cognitive performance,1,30129968,Intravenous versus inhalational maintenance of anaesthesia for postoperative cognitive outcomes in elderly people undergoing non-cardiac surgery.,"Miller D, Lewis SR, Pritchard MW et al.",The Cochrane database of systematic reviews,2018,https://pubmed.ncbi.nlm.nih.gov/30129968/
9514f166-5e21-436b-a0c2-07b939f682a1,Visual Target Concentration,Visual Focus Protocol for Enhanced Concentration,focus,Visual Target Concentration cognitive performance,2,34110552,Developing and testing a cognitive bolt-on for the EQ-5D-Y (Youth).,"Ludwig K, Surmann B, Räcker E et al.","Quality of life research : an international journal of quality of life aspects of treatment, care and rehabilitation",2022,https://pubmed.ncbi.nlm.nih.gov/34110552/
9514f166-5e21-436b-a0c2-07b939f682a1,Visual Target Concentration,Visual Focus Protocol for Enhanced Concentration,focus,Visual Target Concentration cognitive performance,3,36415863,Could hand-eye laterality profiles affect sport performance? A systematic review.,"Moreno M, Capdevila L, Losilla JM",PeerJ,2022,https://pubmed.ncbi.nlm.nih.gov/36415863/
4687b361-8ab5-44c4-b725-88476dd971bd,Phone Elimination,Visual Focus Protocol for Enhanced Concentration,focus,Phone Elimination cognitive performance,1,36034212,Building Programs to Eradicate Toxoplasmosis Part I: Introduction and Overview.,"Felín MS, Wang K, Moreira A et al.",Current pediatrics reports,2022,https://pubmed.ncbi.nlm.nih.gov/36034212/
4687b361-8ab5-44c4-b725-88476dd971bd,Phone Elimination,Visual Focus Protocol for Enhanced Concentration,focus,Phone Elimination cognitive performance,2,40235140,Minimal Hepatic Encephalopathy in Cirrhotic Patients: A New Simple and Fast Digital Screening Method.,"Dobbermann H, Schlüter R, Lyubchenko Y et al.",United European gastroenterology journal,2025,https://pubmed.ncbi.nlm.nih.gov/40235140/
4687b361-8ab5-44c4-b725-88476dd971bd,Phone Elimination,Visual Focus Protocol for Enhanced Concentration,focus,Phone Elimination cognitive performance,3,37058340,Characteristics and Potential Challenges of Digital-Based Interventions for Children and Young People: Scoping Review.,"Yun J, Shin J, Lee H et al.",Journal of medical Internet research,2023,https://pubmed.ncbi.nlm.nih.gov/37058340/
23c575bd-edb4-4393-ba9b-975892d16e42,Visual Target Focus Exercise,Visual Focus Training for Goal Achievement,motivation,Visual Target Focus Exercise motivation,1,25236786,Attentional bias to food-related visual cues: is there a role in obesity?,"Doolan KJ, Breslin G, Hanna D et al.",The Proceedings of the Nutrition Society,2015,https://pubmed.ncbi.nlm.nih.gov/25236786/
23c575bd-edb4-4393-ba9b-975892d16e42,Visual Target Focus Exercise,Visual Focus Training for Goal Achievement,motivation,Visual Target Focus Exercise motivation,2,32641284,Design and Development of a Digital Weight Management Intervention (ToDAy): Qualitative Study.,"Shoneye CL, Mullan B, Begley A et al.",JMIR mHealth and uHealth,2020,https://pubmed.ncbi.nlm.nih.gov/32641284/
23c575bd-edb4-4393-ba9b-975892d16e42,Visual Target Focus Exercise,Visual Focus Training for Goal Achievement,motivation,Visual Target Focus Exercise motivation,3,24188402,The flexible focus: whether spatial attention is unitary or divided depends on observer goals.,"Jefferies LN, Enns JT, Di Lollo V",Journal of experimental psychology. Human perception and performance,2014,https://pubmed.ncbi.nlm.nih.gov/24188402/
32ad2d2a-b32c-4690-aba6-224d92f30914,Social Connection Activation,Overcome Fear and Trauma,mental-health,Social Connection Activation mental-health,1,26744309,The future of mental health care: peer-to-peer support and social media.,"Naslund JA, Aschbrenner KA, Marsch LA et al.",Epidemiology and psychiatric sciences,2016,https://pubmed.ncbi.nlm.nih.gov/26744309/
32ad2d2a-b32c-4690-aba6-224d92f30914,Social Connection Activation,Overcome Fear and Trauma,mental-health,Social Connection Activation mental-health,2,39609855,Physical activity and mental health: a systematic review and best-evidence synthesis of mediation and moderation studies.,"White RL, Vella S, Biddle S et al.",The international journal of behavioral nutrition and physical activity,2024,https://pubmed.ncbi.nlm.nih.gov/39609855/
32ad2d2a-b32c-4690-aba6-224d92f30914,Social Connection Activation,Overcome Fear and Trauma,mental-health,Social Connection Activation mental-health,3,33097528,UEFA expert group statement on nutrition in elite football. Current evidence to inform practical recommendations and guide future research.,"Collins J, Maughan RJ, Gleeson M et al.",British journal of sports medicine,2021,https://pubmed.ncbi.nlm.nih.gov/33097528/
1cae93d8-2403-46ae-9628-086bff64688a,EMDR Protocol Practice,Overcome Fear and Trauma,mental-health,EMDR Protocol Practice mental-health,1,34818326,Early psychological interventions for prevention and treatment of post-traumatic stress disorder (PTSD) and post-traumatic stress symptoms in post-partum women: A systematic review and meta-analysis.,"Taylor Miller PG, Sinclair M, Gillen P et al.",PloS one,2021,https://pubmed.ncbi.nlm.nih.gov/34818326/
1cae93d8-2403-46ae-9628-086bff64688a,EMDR Protocol Practice,Overcome Fear and Trauma,mental-health,EMDR Protocol Practice mental-health,2,40735790,Eye Movement Desensitization and Reprocessing for Chronic Pain: A Systematic Review.,"Singla A, Futela P, Arora K et al.",Journal of integrative and complementary medicine,2025,https://pubmed.ncbi.nlm.nih.gov/40735790/
1cae93d8-2403-46ae-9628-086bff64688a,EMDR Protocol Practice,Overcome Fear and Trauma,mental-health,EMDR Protocol Practice mental-health,3,33311983,The MET(T)A Protocol: Mindfulness and EMDR Treatment Template for Agencies.,"Dansiger S, Chabra R, Emmel L et al.",Substance abuse : research and treatment,2020,https://pubmed.ncbi.nlm.nih.gov/33311983/
97182483-dfc4-42a1-96f3-9d8923a10e21,Targeted Supplement Support,Overcome Fear and Trauma,mental-health,Targeted Supplement Support mental-health,1,34321040,The relationship between social support and mental health problems during pregnancy: a systematic review and meta-analysis.,"Bedaso A, Adams J, Peng W et al.",Reproductive health,2021,https://pubmed.ncbi.nlm.nih.gov/34321040/
97182483-dfc4-42a1-96f3-9d8923a10e21,Targeted Supplement Support,Overcome Fear and Trauma,mental-health,Targeted Supplement Support mental-health,2,39936923,"Canadian Network for Mood and Anxiety Treatments 2024 Clinical Practice Guideline for the Management of Perinatal Mood, Anxiety, and Related Disorders: Guide de pratique 2024 du Canadian Network for Mood and Anxiety Treatments pour le traitement des troubles de l'humeur, des troubles anxieux et des troubles connexes périnatals.","Vigod SN, Frey BN, Clark CT et al.",Canadian journal of psychiatry. Revue canadienne de psychiatrie,2025,https://pubmed.ncbi.nlm.nih.gov/39936923/
97182483-dfc4-42a1-96f3-9d8923a10e21,Targeted Supplement Support,Overcome Fear and Trauma,mental-health,Targeted Supplement Support mental-health,3,34371961,Nutrition Strategy and Life Style in Polycystic Ovary Syndrome-Narrative Review.,"Szczuko M, Kikut J, Szczuko U et al.",Nutrients,2021,https://pubmed.ncbi.nlm.nih.gov/34371961/
acacc1bd-8325-46d4-908a-8b667e07413b,5-Minute Daily Stress Exposure,Overcome Fear and Trauma,mental-health,5-Minute Daily Stress Exposure mental-health,1,21919922,Prazosin effects on stress- and cue-induced craving and stress response in alcohol-dependent individuals: preliminary findings.,"Fox HC, Anderson GM, Tuit K et al.","Alcoholism, clinical and experimental research",2012,https://pubmed.ncbi.nlm.nih.gov/21919922/
cbb71999-b4dd-458e-b197-eaee83589063,Avoid Dopamine Stacking,Optimize Dopamine for Sustained Motivation,motivation,Avoid Dopamine Stacking motivation,1,41458120,"Faith, fasting, and well-being: Emirates Neurology Society consensus guidelines on safe Ramadan fasting in Parkinson's disease.","Mittal SO, Krystkowiak P, Ramberg CJ et al.",Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/41458120/
1e6cb36e-27d3-41da-8061-ef00203e5359,Visual Target Focus Practice,Optimize Dopamine for Sustained Motivation,motivation,Visual Target Focus Practice motivation,1,35850770,Investigating acceptability of a training programme in precision medicine for frontline healthcare professionals: a mixed methods study.,"Mitchell S, Jaccard E, Schmitz FM et al.",BMC medical education,2022,https://pubmed.ncbi.nlm.nih.gov/35850770/
1e6cb36e-27d3-41da-8061-ef00203e5359,Visual Target Focus Practice,Optimize Dopamine for Sustained Motivation,motivation,Visual Target Focus Practice motivation,2,12718702,Cancer screening literature in the period 2000-2002: pointers to future research avenues.,"Moore MA, Kunimoto T, Tsuda H",Asian Pacific journal of cancer prevention : APJCP,2003,https://pubmed.ncbi.nlm.nih.gov/12718702/
1e6cb36e-27d3-41da-8061-ef00203e5359,Visual Target Focus Practice,Optimize Dopamine for Sustained Motivation,motivation,Visual Target Focus Practice motivation,3,34312461,Predictability of sinusoidally moving stimuli does not improve the accuracy of the accommodative response.,"Águila-Carrasco AJD, Marín-Franch I",Scientific reports,2021,https://pubmed.ncbi.nlm.nih.gov/34312461/
0a22568f-47cd-48f6-86aa-9947a2784a13,L-Tyrosine Supplementation,Optimize Dopamine for Sustained Motivation,motivation,L-Tyrosine Supplementation motivation,1,29980424,"On the effects of tyrosine supplementation on interference control in a randomized, double-blind placebo-control trial.","Stock AK, Colzato L, Beste C",European neuropsychopharmacology : the journal of the European College of Neuropsychopharmacology,2018,https://pubmed.ncbi.nlm.nih.gov/29980424/
0a22568f-47cd-48f6-86aa-9947a2784a13,L-Tyrosine Supplementation,Optimize Dopamine for Sustained Motivation,motivation,L-Tyrosine Supplementation motivation,2,34139672,Testosterone ameliorates age-related brain mitochondrial dysfunction.,"Yan W, Zhang T, Kang Y et al.",Aging,2021,https://pubmed.ncbi.nlm.nih.gov/34139672/
0a22568f-47cd-48f6-86aa-9947a2784a13,L-Tyrosine Supplementation,Optimize Dopamine for Sustained Motivation,motivation,L-Tyrosine Supplementation motivation,3,32797675,Ascorbate deficiency decreases dopamine release in gulo(-/-) and APP/PSEN1 mice.,"Consoli DC, Brady LJ, Bowman AB et al.",Journal of neurochemistry,2021,https://pubmed.ncbi.nlm.nih.gov/32797675/
8fbb0bc2-ab74-45d4-8fc6-521896fe8470,Phone Elimination During Work,Enhance Focus and Mental Performance,focus,Phone Elimination During Work cognitive performance,1,36034212,Building Programs to Eradicate Toxoplasmosis Part I: Introduction and Overview.,"Felín MS, Wang K, Moreira A et al.",Current pediatrics reports,2022,https://pubmed.ncbi.nlm.nih.gov/36034212/
8fbb0bc2-ab74-45d4-8fc6-521896fe8470,Phone Elimination During Work,Enhance Focus and Mental Performance,focus,Phone Elimination During Work cognitive performance,2,40235140,Minimal Hepatic Encephalopathy in Cirrhotic Patients: A New Simple and Fast Digital Screening Method.,"Dobbermann H, Schlüter R, Lyubchenko Y et al.",United European gastroenterology journal,2025,https://pubmed.ncbi.nlm.nih.gov/40235140/
8fbb0bc2-ab74-45d4-8fc6-521896fe8470,Phone Elimination During Work,Enhance Focus and Mental Performance,focus,Phone Elimination During Work cognitive performance,3,34133313,Development of a Mobile App to Support Self-management of Anxiety and Depression in African American Women: Usability Study.,"McCall T, Ali MO, Yu F et al.",JMIR formative research,2021,https://pubmed.ncbi.nlm.nih.gov/34133313/
b3be47fb-011d-4586-9e42-e02df3e64647,Strategic Caffeine for Alertness,Enhance Focus and Mental Performance,focus,Strategic Caffeine for Alertness cognitive performance,1,24215936,Fatigue on the flight deck: the consequences of sleep loss and the benefits of napping.,Hartzler BM,Accident; analysis and prevention,2014,https://pubmed.ncbi.nlm.nih.gov/24215936/
ce3ffeed-8d65-459f-a839-e1d1af590636,Amino Acid Timing for Neurotransmitter Balance,Enhance Focus and Mental Performance,focus,Amino Acid Timing for Neurotransmitter Balance cognitive performance,1,28962859,Neonatal maternal separation delays the GABA excitatory-to-inhibitory functional switch by inhibiting KCC2 expression.,"Furukawa M, Tsukahara T, Tomita K et al.",Biochemical and biophysical research communications,2017,https://pubmed.ncbi.nlm.nih.gov/28962859/
ce3ffeed-8d65-459f-a839-e1d1af590636,Amino Acid Timing for Neurotransmitter Balance,Enhance Focus and Mental Performance,focus,Amino Acid Timing for Neurotransmitter Balance cognitive performance,2,26754997,The decade after subthalamic stimulation in advanced Parkinson's disease: A balancing act.,"Krishnan S, Prasad S, Pisharady KK et al.",Neurology India,2016,https://pubmed.ncbi.nlm.nih.gov/26754997/
16bc073d-f04e-4577-a8d9-2ca3dc82920d,Nasal Breathing Practice,Breathwork for Stress Management,stress,Nasal Breathing Practice stress management,1,27885969,"36th International Symposium on Intensive Care and Emergency Medicine : Brussels, Belgium. 15-18 March 2016.",,"Critical care (London, England)",2016,https://pubmed.ncbi.nlm.nih.gov/27885969/
16bc073d-f04e-4577-a8d9-2ca3dc82920d,Nasal Breathing Practice,Breathwork for Stress Management,stress,Nasal Breathing Practice stress management,2,40227090,Dyspnea Among Mechanically Ventilated Patients: A Systematic Review.,"Grush KA, Svoboda E, Dunbar PJ et al.",Critical care medicine,2025,https://pubmed.ncbi.nlm.nih.gov/40227090/
16bc073d-f04e-4577-a8d9-2ca3dc82920d,Nasal Breathing Practice,Breathwork for Stress Management,stress,Nasal Breathing Practice stress management,3,18222135,Gene expression profiling in practitioners of Sudarshan Kriya.,"Sharma H, Datta P, Singh A et al.",Journal of psychosomatic research,2008,https://pubmed.ncbi.nlm.nih.gov/18222135/
d70c4757-e8e4-4472-9a3b-e431dad2cdd9,Magnesium Supplementation,Sleep Support Supplement Protocol,sleep,Magnesium Supplementation sleep,1,35184264,The Role of Magnesium in Sleep Health: a Systematic Review of Available Literature.,"Arab A, Rafie N, Amani R et al.",Biological trace element research,2023,https://pubmed.ncbi.nlm.nih.gov/35184264/
d70c4757-e8e4-4472-9a3b-e431dad2cdd9,Magnesium Supplementation,Sleep Support Supplement Protocol,sleep,Magnesium Supplementation sleep,2,33865376,Oral magnesium supplementation for insomnia in older adults: a Systematic Review & Meta-Analysis.,"Mah J, Pitre T",BMC complementary medicine and therapies,2021,https://pubmed.ncbi.nlm.nih.gov/33865376/
d70c4757-e8e4-4472-9a3b-e431dad2cdd9,Magnesium Supplementation,Sleep Support Supplement Protocol,sleep,Magnesium Supplementation sleep,3,39252819,Magnesium-L-threonate improves sleep quality and daytime functioning in adults with self-reported sleep problems: A randomized controlled trial.,"Hausenblas HA, Lynch T, Hooper S et al.",Sleep medicine: X,2024,https://pubmed.ncbi.nlm.nih.gov/39252819/
4e1528cd-90e7-44f0-a9fa-506a64bc69b4,Light Exposure Timing,Jet Lag Recovery Protocol,sleep,Light Exposure Timing sleep,1,36115370,Circadian rhythms and disorders of the timing of sleep.,"Meyer N, Harvey AG, Lockley SW et al.","Lancet (London, England)",2022,https://pubmed.ncbi.nlm.nih.gov/36115370/
